code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
603606,东方电缆,电气设备,浙江,107.46,13923.79,31097.0,178168.44,136488.73,32244.5,12050.75,0.39,0.069,2.64,5.61,20141015
600742,一汽富维,汽车配件,吉林,14.46,42304.67,42304.67,786837.5,432721.09,157299.73,44393.37,1.05,0.807,9.93,1.57,19960826
600007,中国国贸,园区开发,北京,26.59,100728.25,100728.25,1066695.63,65034.55,111258.82,187251.86,1.86,0.375,5.78,3.45,19990312
600681,百川能源,供气供热,湖北,34.61,24933.41,96415.75,291716.84,163362.92,76125.15,45745.7,0.47,0.34,1.92,7.11,19931018
300249,依米康,专用机械,四川,287.67,27805.89,43993.19,185912.13,125482.67,9161.03,12601.87,0.29,0.025,1.63,8.78,20110803
000662,天夏智慧,软件服务,广西,244.39,28794.71,84084.45,518479.0,142017.48,25775.9,385067.06,4.58,0.08,5.64,4.49,19961216
600538,国发股份,农药化肥,广西,0.0,27921.59,46440.12,98758.93,60112.65,32435.35,58689.13,1.26,-0.027000000000000003,1.44,8.91,20030114
002694,顾地科技,塑料,湖北,649.04,30394.33,34560.0,213122.95,111200.2,71544.31,34785.64,1.01,0.024,2.75,11.21,20120816
002785,万里石,其他建材,福建,273.41,5000.0,20000.0,114998.32,89808.22,8474.07,17332.67,0.87,0.075,3.21,8.47,20151223
600844,丹化科技,化工原料,上海,0.0,58482.69,101652.42,311730.0,52859.1,189655.13,80582.0,0.79,-0.069,0.97,9.66,19940311
601699,潞安环能,煤炭开采,山西,254.75,299140.91,299140.91,5006847.0,1564143.25,1374147.88,143935.84,0.48,0.017,6.02,1.46,20060922
600999,招商证券,证券,深圳,27.18,471398.53,669942.25,24526462.0,0.0,43603.12,1940387.75,2.9,0.335,8.23,2.21,20091117
000595,宝塔实业,机械基件,宁夏,0.0,24760.55,37244.01,123927.77,67112.02,21566.35,80939.9,2.17,-0.075,1.93,6.55,19960419
300450,先导智能,专用机械,江苏,67.65,16898.33,40800.0,217445.34,185622.81,18284.97,8291.88,0.2,0.375,1.98,17.12,20150518
600211,西藏药业,中成药,西藏,57.5,11410.9,14558.9,207762.94,57009.48,10318.08,21667.2,1.49,0.424,3.59,13.56,19990721
600853,龙建股份,建筑施工,黑龙江,333.16,53680.76,53680.76,872210.38,758192.38,26355.96,10036.16,0.19,0.011000000000000001,1.48,4.76,19940404
300119,瑞普生物,生物制药,天津,60.96,20303.66,40449.35,266622.69,114468.17,78462.96,94383.47,2.33,0.25,4.62,4.31,20100917
600919,江苏银行,银行,江苏,10.65,115445.0,1154445.0,143667376.0,0.0,559546.31,1009737.31,0.87,0.486,6.8,1.52,20160802
600715,文投控股,影视音像,辽宁,82.05,44851.19,164912.91,578170.13,169142.06,18836.17,288233.47,1.75,0.146,2.55,9.43,19960701
600568,中珠医疗,区域地产,湖北,66.1,50660.44,71173.9,649238.44,359595.63,49728.78,310830.19,4.37,0.21,6.98,3.27,20010518
600511,国药股份,医药商业,北京,26.64,27764.33,47880.0,698074.63,570011.81,54374.1,8939.12,0.19,0.909,7.11,4.54,20021127
600031,三一重工,工程机械,湖南,165.23,759372.06,761086.13,6201331.0,3749948.5,1530420.38,58710.5,0.08,0.018000000000000002,3.07,1.95,20030703
002724,海洋王,半导体,深圳,2968.23,6702.52,40000.0,169235.13,113431.11,44297.26,36891.46,0.92,0.004,3.8,6.14,20141104
002102,冠福股份,化学制药,福建,81.34,120763.84,218618.27,478420.94,127260.86,43304.12,168159.23,0.77,0.037000000000000005,1.35,4.47,20061229
300405,科隆精化,化工原料,辽宁,561.74,3355.62,7815.35,173932.52,114866.36,21922.32,59182.55,7.57,0.08,11.72,4.37,20141030
600426,华鲁恒升,农药化肥,山东,14.63,123971.25,124652.45,1209002.0,175950.81,827111.69,236343.91,1.9,0.39299999999999996,6.24,1.84,20020620
300254,仟源医药,化学制药,山西,112.82,13735.4,20830.8,145692.22,56358.8,27680.05,47697.53,2.29,0.096,3.83,5.67,20110819
000573,粤宏远Ａ,区域地产,广东,154.29,62217.32,62275.55,323009.53,240308.59,6397.06,55476.16,0.89,0.028999999999999998,2.44,3.63,19940815
600285,羚锐制药,中成药,河南,37.07,53543.46,59232.07,310747.75,133478.02,52090.57,55219.26,0.93,0.18,3.62,3.4,20001018
600439,瑞贝卡,服饰,河南,45.22,94332.11,94332.11,426472.31,337838.66,56388.78,43712.67,0.46,0.125,2.45,3.08,20030710
002041,登海种业,种植业,山东,33.05,87386.14,88000.0,414838.75,339201.88,53857.25,2931.68,0.03,0.262,2.81,6.16,20050418
002599,盛通股份,广告包装,北京,188.05,9113.44,13500.0,134858.31,54541.73,67389.0,31614.22,2.34,0.147,4.96,7.44,20110715
000030,富奥股份,汽车配件,吉林,15.87,124723.36,129325.14,846842.13,398689.66,170838.66,52809.6,0.41,0.285,3.76,2.41,19930929
002495,佳隆股份,食品,广东,162.96,66611.13,93562.56,116917.36,26827.0,53327.38,5495.26,0.06,0.032,1.19,5.88,20101102
300069,金利华电,电气设备,浙江,174.62,8423.3,11700.0,78279.38,49807.15,22924.0,26053.48,2.23,0.188,4.32,10.15,20100421
000519,江南红箭,矿物制品,湖南,246.62,58286.71,103322.4,510062.09,267088.72,166457.52,102379.5,0.99,0.028999999999999998,4.08,3.48,19931008
300215,电科院,电气设备,江苏,214.66,52409.42,75832.25,392097.53,83230.06,165225.56,72307.56,0.95,0.065,2.47,7.55,20110511
300198,纳川股份,塑料,福建,168.14,75624.15,103154.85,238051.45,147999.5,27859.55,70296.06,0.68,0.022000000000000002,1.5,4.85,20110407
603021,山东华鹏,玻璃,山东,103.06,6396.0,12305.7,273055.16,121705.05,47817.21,80219.65,6.52,0.29,10.79,4.66,20150423
002639,雪人股份,专用机械,福建,1866.74,37507.35,67407.27,333219.88,144719.69,80063.65,133287.56,1.98,0.003,3.93,3.16,20111205
002549,凯美特气,环境保护,湖南,577.88,56694.1,56700.0,116651.45,30543.18,42890.15,9877.46,0.17,0.009000000000000001,1.53,7.18,20110218
600239,云南城投,区域地产,云南,0.0,107045.79,107045.79,5013340.5,4403510.5,44643.26,185048.45,1.73,-0.46,3.57,1.66,19991202
300317,珈伟股份,半导体,深圳,66.24,16772.75,47679.71,861877.81,451476.94,238510.55,358579.91,7.52,0.51,9.25,4.18,20120511
000753,漳州发展,汽车服务,福建,213.75,81935.53,88414.65,464577.41,355531.78,27427.15,17653.11,0.2,0.018000000000000002,1.51,3.47,19970626
600551,时代出版,出版业,安徽,21.84,50582.53,50582.53,654759.0,477040.5,73906.72,134432.81,2.66,0.46399999999999997,8.34,2.43,20020905
603299,井神股份,化工原料,江苏,660.56,9000.0,55944.0,439522.69,137088.36,260946.72,88246.36,1.58,0.013000000000000001,3.48,4.78,20151231
300095,华伍股份,机械基件,江西,109.31,23366.75,37607.92,200361.06,118150.82,32020.35,57168.11,1.52,0.095,3.27,4.23,20100728
603005,晶方科技,半导体,江苏,145.47,9963.91,22669.69,191291.42,72129.88,86421.25,81391.13,3.59,0.114,7.27,4.58,20140210
002256,彩虹精化,染料涂料,深圳,105.55,125333.15,188465.19,383956.63,206090.66,51062.12,144627.48,0.77,0.037000000000000005,1.15,6.71,20080625
600837,海通证券,证券,上海,21.94,809213.13,1150170.0,54233192.0,0.0,111592.32,5635210.5,4.9,0.371,9.14,1.78,19940224
600800,天津磁卡,综合类,天津,0.0,61031.1,61127.1,61067.75,29309.25,6842.62,13506.77,0.22,-0.067,0.08,119.65,19931206
000918,嘉凯城,全国地产,浙江,0.0,180419.16,180419.16,3415743.5,2974524.0,32794.55,-90071.92,-0.5,-0.528,0.55,16.96,19990720
002366,台海核电,专用机械,四川,48.99,23079.64,43352.87,476332.16,232264.77,136472.27,74047.71,1.71,0.816,4.02,13.27,20100312
600717,天津港,港口,天津,12.88,167476.91,167476.91,3317277.25,963576.69,1380881.25,348210.16,2.08,0.598,9.01,1.14,19960614
000811,烟台冰轮,工程机械,山东,20.21,40323.96,43536.94,493250.56,228084.34,59288.56,26795.15,0.62,0.562,5.12,2.96,19980528
002047,宝鹰股份,装修装饰,深圳,44.94,68241.78,126310.14,824987.38,718308.88,14604.25,105400.21,0.83,0.203,2.06,5.89,20050531
300159,新研股份,农用机械,新疆,177.23,52750.78,149036.02,784299.0,255678.41,133694.63,345429.47,2.32,0.07200000000000001,3.8,4.47,20110107
600091,ST明科,化工原料,内蒙,72.9,33652.6,43741.25,127934.11,88097.81,1196.2,167037.94,3.82,0.11699999999999999,2.12,5.36,19970704
002791,坚朗五金,其他建材,广东,49.58,4436.0,21436.0,299995.94,240467.41,31826.64,108452.47,5.06,0.92,11.25,5.06,20160329
002026,山东威达,机械基件,山东,45.23,35413.42,42009.83,266203.5,156198.97,52435.28,124002.85,2.95,0.22,5.3,2.34,20040727
601555,东吴证券,证券,江苏,25.71,259100.0,300000.0,8015905.0,0.0,78673.25,1176282.25,3.92,0.41700000000000004,6.63,2.15,20111212
600320,振华重工,工程机械,上海,98.72,276833.13,439029.47,6147463.0,3191017.25,1516420.13,552697.88,1.26,0.026000000000000002,3.41,1.48,20001221
600196,复星医药,化学制药,上海,18.22,190683.7,231407.53,4094409.5,935949.31,486713.75,618448.81,2.67,0.648,8.21,2.88,19980807
603988,中电电机,电气设备,江苏,138.14,2240.0,8000.0,79460.72,63843.48,7192.32,32804.26,4.1,0.23,8.01,7.95,20141104
601001,大同煤业,煤炭开采,山西,16.84,167370.0,167370.0,2631553.75,1136206.38,435404.94,112577.25,0.67,0.231,3.14,2.48,20060623
601018,宁波港,港口,浙江,29.14,1280000.0,1317284.75,4933007.0,888791.69,2021613.25,787389.69,0.6,0.09,2.52,2.08,20100928
601998,中信银行,银行,北京,6.34,3190516.5,4893479.5,560677824.0,0.0,1557100.0,5863600.0,1.2,0.48200000000000004,6.74,0.91,20070427
002062,宏润建设,建筑施工,浙江,43.23,94170.18,110250.0,1443391.63,1210387.25,109810.3,4002.9,0.04,0.11,2.18,3.61,20060816
002184,海得控制,软件服务,上海,417.09,13438.62,23939.34,208259.45,166477.02,17786.24,55348.13,2.31,0.043,4.62,5.14,20071116
002014,永新股份,塑料,安徽,32.36,23056.31,33574.44,201745.06,117456.11,69869.09,59368.15,1.77,0.259,4.8,3.49,20040708
002738,中矿资源,建筑施工,北京,128.84,8980.5,18684.0,85442.81,56178.46,19632.5,24895.0,1.33,0.16,3.22,8.54,20141230
603678,火炬电子,元器件,福建,82.87,8069.97,18106.64,187041.86,126966.26,14072.65,35283.89,1.95,0.47600000000000003,7.2,10.96,20150126
600325,华发股份,区域地产,广东,22.93,81704.56,116904.56,11233842.0,10619441.0,66546.49,618301.5,5.29,0.294,10.75,1.26,20040225
300252,金信诺,电气设备,深圳,73.84,26627.99,40851.75,264651.19,158027.42,31308.86,10506.9,0.26,0.368,2.34,15.47,20110818
002770,科迪乳业,乳制品,河南,70.69,27144.69,54680.0,225534.27,78141.3,97213.21,17491.1,0.32,0.126,2.1,5.66,20150630
000797,中国武夷,全国地产,福建,114.14,42818.08,49979.8,1097386.63,1021848.5,18282.34,83272.68,1.67,0.09,4.13,4.42,19970715
600383,金地集团,全国地产,深圳,23.49,450084.94,450084.94,15036514.0,12521044.0,27862.69,329629.84,0.73,0.381,7.22,1.65,20010412
000513,丽珠集团,中成药,广东,29.72,23526.27,42573.01,1041066.19,593412.13,335170.38,180832.69,4.25,1.57,14.8,3.86,19931028
000968,*ST煤气,煤炭开采,山西,0.0,51374.69,51374.69,1211072.88,139021.7,859721.19,58391.55,1.14,-1.084,-0.63,-16.27,20000622
600603,*ST兴业,综合类,福建,0.0,19464.18,19464.18,24591.47,10503.45,7625.18,54597.26,2.81,-0.111,-0.89,-15.73,19920113
000933,*ST神火,煤炭开采,河南,9.7,189041.81,190050.0,5254043.5,1630903.38,2106560.0,195375.48,1.03,0.434,3.25,1.73,19990831
000925,众合科技,专用机械,浙江,0.0,30551.35,32032.39,381885.06,199740.77,26043.22,95752.0,2.99,-0.035,3.77,6.46,19990611
002347,泰尔股份,机械基件,安徽,261.32,32575.55,44935.05,174932.61,115671.77,31155.94,52057.9,1.16,0.03,2.72,3.8,20100128
300147,香雪制药,中成药,广东,88.95,65990.95,66147.63,569935.38,257485.13,156587.22,213441.77,3.23,0.08,5.11,2.8,20101215
300449,汉邦高科,电脑设备,北京,376.76,7191.7,14418.4,89612.95,81347.4,713.58,31700.5,2.2,0.084,4.46,9.43,20150422
300081,恒信移动,通信设备,河北,0.0,22917.22,33500.0,91479.4,26092.84,2703.9,33759.35,1.01,-0.013000000000000001,2.33,7.81,20100520
002582,好想你,食品,河南,491.74,9796.24,25784.21,430331.31,176668.56,107225.22,248670.91,9.64,0.09,12.25,3.08,20110520
002045,国光电器,元器件,广东,725.6,41523.87,41690.39,231604.55,97396.92,60310.76,41130.71,0.99,0.009000000000000001,3.08,4.4,20050523
601999,出版传媒,出版业,辽宁,62.47,55091.46,55091.46,300405.59,238977.8,17705.76,55926.06,1.02,0.152,3.49,3.62,20071221
600104,上汽集团,汽车整车,上海,8.56,1102556.63,1102556.63,51509148.0,27356924.0,3985053.25,4098541.5,3.72,1.3659999999999999,15.95,1.47,19971125
600287,江苏舜天,商贸代理,江苏,89.05,43679.6,43679.6,334027.19,233362.66,32177.4,19345.4,0.44,0.07200000000000001,2.87,4.45,20000901
002119,康强电子,半导体,浙江,101.65,20192.5,20620.0,153242.06,76111.59,55432.44,24444.63,1.19,0.155,3.32,6.33,20070302
000881,大连国际,综合类,辽宁,9763.91,30796.41,30891.83,457020.66,275490.84,177149.02,25370.17,0.82,0.002,2.69,9.33,19980902
601966,玲珑轮胎,汽车配件,山东,33.61,20000.0,120000.0,1883086.25,828293.75,903581.19,266215.13,2.22,0.56,6.21,5.02,20160706
600061,国投安信,证券,上海,21.25,196236.5,369415.16,12370077.0,10486883.0,17778.23,1665300.5,4.51,0.5720000000000001,7.31,2.22,19970519
601318,中国平安,保险,深圳,7.74,1083266.5,1828024.13,521978208.0,0.0,3440000.0,12238400.0,6.69,2.28,19.91,1.73,20070301
600155,宝硕股份,其他建材,河北,0.0,41250.0,119234.47,60793.65,40677.8,4813.6,36891.78,0.31,-0.031,0.66,24.47,19980918
300073,当升科技,矿物制品,北京,122.51,16323.29,18303.4,198177.86,114149.36,34914.93,97747.9,5.34,0.34299999999999997,7.13,7.85,20100427
600109,国金证券,证券,四川,31.38,302435.94,302435.94,5148736.0,0.0,12376.88,784237.88,2.59,0.21100000000000002,5.51,2.4,19970807
603069,海汽集团,公路,海南,91.61,7900.0,31600.0,174968.25,71922.17,43410.53,36073.4,1.14,0.21,3.22,6.36,20160712
600355,精伦电子,元器件,湖北,1318.07,49208.92,49208.92,57534.98,39767.48,14149.01,15094.57,0.31,0.004,0.81,12.61,20020613
002682,龙洲股份,公路,福建,98.9,26282.66,26859.32,406623.53,196175.69,110092.02,50804.12,1.89,0.109,5.12,2.81,20120612
002390,信邦制药,中成药,贵州,66.43,73317.45,170489.56,1085721.38,594660.13,139586.84,388606.72,2.28,0.11699999999999999,3.69,2.81,20100416
000628,高新发展,园区开发,四川,119.53,18797.88,31148.0,377838.63,302512.69,14853.35,72843.11,2.34,0.098,2.35,6.65,19961118
002552,宝鼎科技,机械基件,浙江,0.0,20014.89,30000.0,118670.85,29538.05,38221.65,34032.12,1.13,-0.084,2.6,6.06,20110225
603085,天成自控,专用机械,浙江,158.29,2875.0,11191.76,106968.22,76695.68,7764.62,62552.36,5.59,0.26,8.16,5.95,20150630
300448,浩云科技,软件服务,广东,349.18,6541.66,20220.22,78251.59,55802.05,5906.65,25156.57,1.24,0.069,2.92,10.94,20150424
600316,洪都航空,航空,江西,7724.19,71711.45,71711.45,1129923.38,687634.75,147453.84,314009.31,4.38,0.001,7.27,2.66,20001215
000166,申万宏源,证券,新疆,30.84,719930.25,2005660.63,27569084.0,0.0,127457.27,444494.59,0.22,0.105,2.43,2.66,20150126
600649,城投控股,区域地产,上海,18.45,298752.34,298752.34,4260300.5,2236921.25,26113.15,406528.25,1.36,0.498,7.06,2.6,19930518
601628,中国人寿,保险,北京,29.61,2082353.0,2826470.5,258904608.0,0.0,1832500.0,5497800.0,1.95,0.36,10.44,2.09,20070109
600570,恒生电子,软件服务,浙江,111.55,61780.51,61780.51,355027.66,143658.31,30481.69,11074.05,0.18,0.266,3.9,15.2,20031216
300377,赢时胜,软件服务,深圳,294.1,14855.45,29701.33,250682.09,231199.05,8855.67,198136.61,6.67,0.08,8.35,4.87,20140127
300516,久之洋,电器仪表,湖北,151.84,3000.0,12000.0,126958.01,108555.92,8388.12,62806.51,5.23,0.54,8.97,14.46,20160602
000937,冀中能源,煤炭开采,河北,1280.72,286918.53,353354.69,3988763.25,1378446.75,1357532.63,415529.0,1.18,0.003,5.2,1.28,19990909
000892,星美联合,通信设备,重庆,0.0,30693.83,41387.69,821.1,712.72,2.8,8873.73,0.21,-0.001,0.01,1751.0,19990115
600487,亨通光电,通信设备,江苏,32.7,115126.9,124126.9,1729653.25,1117907.0,323574.78,85257.43,0.69,0.308,3.96,5.09,20030822
601006,大秦铁路,铁路,山西,14.8,1486679.13,1486679.13,11930768.0,2016121.75,6747523.0,2473876.0,1.66,0.34600000000000003,5.89,1.16,20060801
300163,先锋新材,其他建材,浙江,106.16,32994.33,47400.0,122065.5,48371.73,32585.35,9409.44,0.2,0.09699999999999999,1.51,9.06,20110113
000028,国药一致,医药商业,深圳,26.91,23326.17,36263.19,1496209.63,1313920.0,96873.88,186389.45,5.14,1.993,16.73,4.27,19930809
300225,金力泰,染料涂料,上海,65.5,32829.91,47034.0,107665.86,69824.56,32287.02,2514.41,0.05,0.106,1.8,5.12,20110531
601009,南京银行,银行,江苏,7.52,576393.06,605872.0,102321760.0,0.0,511091.0,1518646.25,2.51,1.048,10.17,1.03,20070719
002461,珠江啤酒,啤酒,广东,61.13,68016.17,68016.17,632939.38,172133.36,375175.53,159585.97,2.35,0.16,5.1,2.55,20100818
600602,云赛智联,软件服务,上海,47.22,87957.25,132683.52,468798.59,262221.78,28583.03,143510.42,1.08,0.171,2.64,4.08,19901219
600004,白云机场,机场,广东,12.0,115002.6,115002.6,1660957.13,402905.81,721927.0,378533.88,3.29,0.604,8.93,1.62,20030428
002739,万达院线,影视音像,北京,48.64,40600.0,117429.5,1586812.38,419874.41,167034.05,459088.41,3.91,0.685,8.33,8.0,20150122
603007,花王股份,建筑施工,江苏,87.06,3335.0,13335.0,159258.19,106922.42,2671.26,37764.8,2.83,0.6,6.17,8.72,20160826
603589,口子窖,白酒,安徽,21.88,29352.43,60000.0,535764.94,353581.06,113501.02,97688.22,1.63,1.187,6.95,4.98,20150629
601336,新华保险,保险,北京,19.82,208543.94,311954.66,68603904.0,0.0,463800.0,2392000.0,7.67,1.068,18.5,2.29,20111216
600807,天业股份,区域地产,山东,81.23,64411.96,88463.47,715100.19,472853.0,9373.25,110627.8,1.25,0.077,2.19,5.74,19940103
300534,陇神戎发,中成药,甘肃,122.34,2167.0,8667.0,89654.86,52319.78,3338.45,41972.87,4.84,0.56,7.98,8.86,20160913
000670,*ST盈方,元器件,湖北,279.48,60016.73,81662.72,77487.11,40220.96,4721.6,29485.81,0.36,0.02,0.85,8.95,19961217
000504,*ST生物,出版业,湖南,0.0,31067.32,31157.39,10600.53,4615.03,3331.96,8512.57,0.27,-0.04,-0.09,-164.15,19921208
600629,华建集团,建筑施工,上海,36.6,34799.98,35906.01,395804.34,331455.13,12647.38,18878.18,0.53,0.263,2.34,8.22,19930209
000880,潍柴重机,机械基件,山东,138.42,13513.5,27610.05,340796.16,127434.72,131463.44,58911.36,2.13,0.055999999999999994,4.71,3.3,19980402
002035,华帝股份,家用电器,广东,35.2,33514.17,36318.12,324961.69,221878.02,57566.88,40460.23,1.11,0.56,4.37,5.96,20040901
002651,利君股份,专用机械,四川,121.5,37843.1,100250.0,237132.5,170592.25,22502.03,33509.53,0.33,0.065,1.86,5.6,20120106
002610,爱康科技,电气设备,江苏,157.31,279558.78,449086.16,1525746.88,507135.44,740870.13,141433.63,0.31,0.019,1.37,2.86,20110815
000786,北新建材,其他建材,北京,16.22,137765.56,141398.16,1362870.25,419206.44,640181.31,176575.17,1.25,0.325,5.67,1.86,19970606
002088,鲁阳节能,矿物制品,山东,50.7,13686.23,23397.86,207998.13,113124.35,68730.43,53795.51,2.3,0.273,7.02,2.63,20061130
600234,*ST山水,文教休闲,山西,786.9,20244.58,20244.58,49023.73,1463.02,117.2,29344.5,1.45,0.011000000000000001,0.24,71.37,20000615
600798,宁波海运,水运,浙江,433.35,103085.09,103085.09,621308.19,25750.42,201521.86,116821.22,1.13,0.006,2.55,2.1,19970423
002664,信质电机,汽车配件,浙江,45.34,32140.46,40002.0,236231.0,166815.02,45951.7,43894.53,1.1,0.444,4.11,6.54,20120316
000060,中金岭南,铅锌,深圳,273.86,221145.34,221262.8,1615995.75,519373.31,487921.81,147347.17,0.67,0.02,3.37,3.2,19970123
300124,汇川技术,电器仪表,深圳,35.41,126335.27,160403.89,635386.19,486144.69,62745.05,82128.9,0.51,0.429,2.77,7.32,20100928
300482,万孚生物,生物制药,广东,66.75,10610.59,17600.0,88093.3,49709.96,15681.47,29052.58,1.65,0.68,4.44,13.73,20150630
603009,北特科技,汽车配件,上海,106.56,3473.02,13137.45,185953.11,123174.13,32871.78,88084.93,6.7,0.23,9.62,4.34,20140718
002379,*ST鲁丰,铝,山东,669.82,67559.63,92640.0,188644.63,125590.75,18742.65,56846.86,0.61,0.008,1.3,5.57,20100331
000813,德展健康,化学制药,新疆,0.0,36345.6,134266.42,199027.22,37253.84,69778.71,107593.72,0.8,-0.016,2.23,7.13,19980519
600623,华谊集团,汽车配件,上海,97.13,64636.76,211743.09,3333759.5,1450102.88,1195823.5,896984.31,4.24,0.09699999999999999,7.54,2.51,19921204
600530,交大昂立,医疗保健,上海,60.37,78000.0,78000.0,277705.03,46376.3,23862.67,6028.71,0.08,0.073,1.98,4.48,20010702
002238,天威视讯,影视音像,深圳,29.62,55741.32,61735.32,370188.94,170934.97,89761.65,24423.72,0.4,0.375,4.24,3.49,20080526
002019,亿帆医药,化学制药,浙江,22.88,55962.21,110079.81,687139.06,230045.72,80514.17,116270.13,1.06,0.48700000000000004,3.05,4.88,20040713
